Year,Cause of Death,State,Age Range,Benchmark,Locality,Observed Deaths,Population,Expected Deaths,Potentially Excess Deaths,Percent Potentially Excess Deaths
2015,Unintentional Injury,CA,0-79,2005 Fixed,Nonmetropolitan,457,793293,160,297,65
2015,Cancer,CO,0-79,2005 Fixed,All,5358,5292992,6363,0,0
2015,Cancer,CO,0-79,2005 Fixed,Metropolitan,4532,4624653,5369,0,0
2015,Cancer,CO,0-79,2005 Fixed,Nonmetropolitan,826,668339,994,2,0.2
2015,Chronic Lower Respiratory Disease,CO,0-79,2005 Fixed,All,1375,5292992,920,456,33.2
2015,Chronic Lower Respiratory Disease,CO,0-79,2005 Fixed,Metropolitan,1141,4624653,772,369,32.3
2015,Chronic Lower Respiratory Disease,CO,0-79,2005 Fixed,Nonmetropolitan,234,668339,148,87,37.2
2015,Heart Disease,CO,0-79,2005 Fixed,All,3259,5292992,3910,16,0.5
2015,Heart Disease,CO,0-79,2005 Fixed,Metropolitan,2728,4624653,3298,15,0.5
2015,Heart Disease,CO,0-79,2005 Fixed,Nonmetropolitan,531,668339,613,3,0.6
2015,Stroke,CO,0-79,2005 Fixed,All,684,5292992,763,10,1.5
2015,Stroke,CO,0-79,2005 Fixed,Metropolitan,582,4624653,642,9,1.5
2015,Stroke,CO,0-79,2005 Fixed,Nonmetropolitan,102,668339,121,1,1
2015,Unintentional Injury,CO,0-79,2005 Fixed,All,1983,5292992,989,997,50.3
2015,Unintentional Injury,CO,0-79,2005 Fixed,Metropolitan,1686,4624653,859,838,49.7
2015,Unintentional Injury,CO,0-79,2005 Fixed,Nonmetropolitan,297,668339,131,166,55.9
2015,Cancer,CT,0-79,2005 Fixed,All,4358,3429823,4677,6,0.1
2015,Cancer,CT,0-79,2005 Fixed,Metropolitan,4100,3255233,4386,8,0.2
2015,Cancer,CT,0-79,2005 Fixed,Nonmetropolitan,258,174590,290,12,4.7
2015,Chronic Lower Respiratory Disease,CT,0-79,2005 Fixed,All,582,3429823,687,11,1.9
2015,Chronic Lower Respiratory Disease,CT,0-79,2005 Fixed,Metropolitan,534,3255233,644,10,1.9
2015,Chronic Lower Respiratory Disease,CT,0-79,2005 Fixed,Nonmetropolitan,48,174590,43,6,12.5
2015,Heart Disease,CT,0-79,2005 Fixed,All,2606,3429823,2892,10,0.4
2015,Heart Disease,CT,0-79,2005 Fixed,Metropolitan,2445,3255233,2713,11,0.4
2015,Heart Disease,CT,0-79,2005 Fixed,Nonmetropolitan,161,174590,179,3,1.9
2015,Stroke,CT,0-79,2005 Fixed,All,421,3429823,566,0,0
2015,Stroke,CT,0-79,2005 Fixed,Metropolitan,398,3255233,530,0,0
2015,Stroke,CT,0-79,2005 Fixed,Nonmetropolitan,23,174590,35,0,0
2015,Unintentional Injury,CT,0-79,2005 Fixed,All,1325,3429823,661,679,51.2
2015,Unintentional Injury,CT,0-79,2005 Fixed,Metropolitan,1235,3255233,626,625,50.6
2015,Unintentional Injury,CT,0-79,2005 Fixed,Nonmetropolitan,90,174590,35,55,61.1
2015,Cancer,DE,0-79,2005 Fixed,All,1405,908323,1322,111,7.9
2015,Cancer,DE,0-79,2005 Fixed,Metropolitan,1405,908323,1322,111,7.9
2015,Cancer,DE,0-79,2005 Fixed,Nonmetropolitan,,,,,
2015,Chronic Lower Respiratory Disease,DE,0-79,2005 Fixed,All,274,908323,200,74,27
2015,Chronic Lower Respiratory Disease,DE,0-79,2005 Fixed,Metropolitan,274,908323,200,74,27
2015,Chronic Lower Respiratory Disease,DE,0-79,2005 Fixed,Nonmetropolitan,,,,,
2015,Heart Disease,DE,0-79,2005 Fixed,All,912,908323,822,123,13.5
2015,Heart Disease,DE,0-79,2005 Fixed,Metropolitan,912,908323,822,123,13.5
2015,Heart Disease,DE,0-79,2005 Fixed,Nonmetropolitan,,,,,
2015,Stroke,DE,0-79,2005 Fixed,All,170,908323,164,6,3.5
2015,Stroke,DE,0-79,2005 Fixed,Metropolitan,170,908323,164,6,3.5
2015,Stroke,DE,0-79,2005 Fixed,Nonmetropolitan,,,,,
2015,Unintentional Injury,DE,0-79,2005 Fixed,All,382,908323,177,209,54.7
2015,Unintentional Injury,DE,0-79,2005 Fixed,Metropolitan,382,908323,177,209,54.7
2015,Unintentional Injury,DE,0-79,2005 Fixed,Nonmetropolitan,,,,,
2015,Cancer,FL,0-79,2005 Fixed,All,30262,19224027,30173,1786,5.9
2015,Cancer,FL,0-79,2005 Fixed,Metropolitan,28835,18548440,29091,1464,5.1
2015,Cancer,FL,0-79,2005 Fixed,Nonmetropolitan,1427,675587,1082,346,24.2
2015,Chronic Lower Respiratory Disease,FL,0-79,2005 Fixed,All,6056,19224027,4684,1372,22.7
2015,Chronic Lower Respiratory Disease,FL,0-79,2005 Fixed,Metropolitan,5679,18548440,4517,1162,20.5
2015,Chronic Lower Respiratory Disease,FL,0-79,2005 Fixed,Nonmetropolitan,377,675587,168,209,55.4
2015,Heart Disease,FL,0-79,2005 Fixed,All,19802,19224027,18971,2397,12.1
2015,Heart Disease,FL,0-79,2005 Fixed,Metropolitan,18789,18548440,18292,2118,11.3
2015,Heart Disease,FL,0-79,2005 Fixed,Nonmetropolitan,1013,675587,679,334,33
2015,Stroke,FL,0-79,2005 Fixed,All,4106,19224027,3813,558,13.6
2015,Stroke,FL,0-79,2005 Fixed,Metropolitan,3911,18548440,3677,510,13
2015,Stroke,FL,0-79,2005 Fixed,Nonmetropolitan,195,675587,136,59,30.3
2015,Unintentional Injury,FL,0-79,2005 Fixed,All,7968,19224027,3840,4128,51.8
2015,Unintentional Injury,FL,0-79,2005 Fixed,Metropolitan,7556,18548440,3704,3852,51
2015,Unintentional Injury,FL,0-79,2005 Fixed,Nonmetropolitan,412,675587,135,277,67.2
2015,Cancer,GA,0-79,2005 Fixed,All,12890,9934370,11793,1097,8.5
2015,Cancer,GA,0-79,2005 Fixed,Metropolitan,9784,8224856,9343,494,5
2015,Cancer,GA,0-79,2005 Fixed,Nonmetropolitan,3106,1709514,2450,656,21.1
2015,Chronic Lower Respiratory Disease,GA,0-79,2005 Fixed,All,2881,9934370,1716,1165,40.4
2015,Chronic Lower Respiratory Disease,GA,0-79,2005 Fixed,Metropolitan,2024,8224856,1342,682,33.7
2015,Chronic Lower Respiratory Disease,GA,0-79,2005 Fixed,Nonmetropolitan,857,1709514,374,483,56.4
2015,Heart Disease,GA,0-79,2005 Fixed,All,10404,9934370,7289,3115,29.9
2015,Heart Disease,GA,0-79,2005 Fixed,Metropolitan,7879,8224856,5760,2119,26.9
2015,Heart Disease,GA,0-79,2005 Fixed,Nonmetropolitan,2525,1709514,1529,996,39.4
2015,Stroke,GA,0-79,2005 Fixed,All,2192,9934370,1425,767,35
2015,Stroke,GA,0-79,2005 Fixed,Metropolitan,1648,8224856,1119,529,32.1
2015,Stroke,GA,0-79,2005 Fixed,Nonmetropolitan,544,1709514,306,238,43.8
2015,Unintentional Injury,GA,0-79,2005 Fixed,All,3680,9934370,1841,1839,50
2015,Unintentional Injury,GA,0-79,2005 Fixed,Metropolitan,2829,8224856,1511,1318,46.6
2015,Unintentional Injury,GA,0-79,2005 Fixed,Nonmetropolitan,851,1709514,330,521,61.2
2015,Cancer,HI,0-79,2005 Fixed,All,1662,1364566,1838,40,2.4
2015,Cancer,HI,0-79,2005 Fixed,Metropolitan,1267,1108078,1441,23,1.8
2015,Cancer,HI,0-79,2005 Fixed,Nonmetropolitan,395,256488,396,19,4.8
2015,Chronic Lower Respiratory Disease,HI,0-79,2005 Fixed,All,169,1364566,276,0,0
2015,Chronic Lower Respiratory Disease,HI,0-79,2005 Fixed,Metropolitan,126,1108078,217,0,0
2015,Chronic Lower Respiratory Disease,HI,0-79,2005 Fixed,Nonmetropolitan,43,256488,59,1,2.3
2015,Heart Disease,HI,0-79,2005 Fixed,All,1214,1364566,1140,154,12.7
2015,Heart Disease,HI,0-79,2005 Fixed,Metropolitan,945,1108078,897,122,12.9
2015,Heart Disease,HI,0-79,2005 Fixed,Nonmetropolitan,269,256488,243,36,13.4
2015,Stroke,HI,0-79,2005 Fixed,All,299,1364566,227,72,24.1
2015,Stroke,HI,0-79,2005 Fixed,Metropolitan,231,1108078,179,54,23.4
2015,Stroke,HI,0-79,2005 Fixed,Nonmetropolitan,68,256488,48,20,29.4
2015,Unintentional Injury,HI,0-79,2005 Fixed,All,395,1364566,262,134,33.9
2015,Unintentional Injury,HI,0-79,2005 Fixed,Metropolitan,322,1108078,212,114,35.4
2015,Unintentional Injury,HI,0-79,2005 Fixed,Nonmetropolitan,73,256488,50,28,38.4
2015,Cancer,ID,0-79,2005 Fixed,All,1979,1599010,2058,26,1.3
2015,Cancer,ID,0-79,2005 Fixed,Metropolitan,1262,1068128,1322,2,0.2
2015,Cancer,ID,0-79,2005 Fixed,Nonmetropolitan,717,530882,736,29,4
2015,Chronic Lower Respiratory Disease,ID,0-79,2005 Fixed,All,467,1599010,310,161,34.5
2015,Chronic Lower Respiratory Disease,ID,0-79,2005 Fixed,Metropolitan,281,1068128,197,86,30.6
2015,Chronic Lower Respiratory Disease,ID,0-79,2005 Fixed,Nonmetropolitan,186,530882,113,75,40.3
2015,Heart Disease,ID,0-79,2005 Fixed,All,1245,1599010,1278,71,5.7
2015,Heart Disease,ID,0-79,2005 Fixed,Metropolitan,783,1068128,819,40,5.1
2015,Heart Disease,ID,0-79,2005 Fixed,Nonmetropolitan,462,530882,458,31,6.7
2015,Stroke,ID,0-79,2005 Fixed,All,254,1599010,255,19,7.5
2015,Stroke,ID,0-79,2005 Fixed,Metropolitan,163,1068128,162,15,9.2
2015,Stroke,ID,0-79,2005 Fixed,Nonmetropolitan,91,530882,92,5,5.5
2015,Unintentional Injury,ID,0-79,2005 Fixed,All,578,1599010,296,282,48.8
2015,Unintentional Injury,ID,0-79,2005 Fixed,Metropolitan,336,1068128,196,140,41.7
2015,Unintentional Injury,ID,0-79,2005 Fixed,Nonmetropolitan,242,530882,100,142,58.7
2015,Cancer,IL,0-79,2005 Fixed,All,17233,12377589,15589,1644,9.5
2015,Cancer,IL,0-79,2005 Fixed,Metropolitan,14544,10969634,13403,1141,7.8
2015,Cancer,IL,0-79,2005 Fixed,Nonmetropolitan,2689,1407955,2186,506,18.8
2015,Chronic Lower Respiratory Disease,IL,0-79,2005 Fixed,All,2865,12377589,2286,579,20.2
2015,Chronic Lower Respiratory Disease,IL,0-79,2005 Fixed,Metropolitan,2205,10969634,1951,254,11.5
2015,Chronic Lower Respiratory Disease,IL,0-79,2005 Fixed,Nonmetropolitan,660,1407955,335,325,49.2
2015,Heart Disease,IL,0-79,2005 Fixed,All,11953,12377589,9640,2313,19.4
2015,Heart Disease,IL,0-79,2005 Fixed,Metropolitan,10030,10969634,8274,1756,17.5
2015,Heart Disease,IL,0-79,2005 Fixed,Nonmetropolitan,1923,1407955,1366,557,29
2015,Stroke,IL,0-79,2005 Fixed,All,2141,12377589,1890,271,12.7
2015,Stroke,IL,0-79,2005 Fixed,Metropolitan,1816,10969634,1617,218,12
2015,Stroke,IL,0-79,2005 Fixed,Nonmetropolitan,325,1407955,273,53,16.3
2015,Unintentional Injury,IL,0-79,2005 Fixed,All,3851,12377589,2332,1553,40.3
2015,Unintentional Injury,IL,0-79,2005 Fixed,Metropolitan,3194,10969634,2054,1190,37.3
2015,Unintentional Injury,IL,0-79,2005 Fixed,Nonmetropolitan,657,1407955,278,379,57.7
2015,Cancer,IN,0-79,2005 Fixed,All,9770,6374728,8214,1556,15.9
2015,Cancer,IN,0-79,2005 Fixed,Metropolitan,7310,4969439,6174,1136,15.5
2015,Cancer,IN,0-79,2005 Fixed,Nonmetropolitan,2460,1405289,2039,421,17.1
2015,Chronic Lower Respiratory Disease,IN,0-79,2005 Fixed,All,2465,6374728,1214,1251,50.8
2015,Chronic Lower Respiratory Disease,IN,0-79,2005 Fixed,Metropolitan,1770,4969439,906,864,48.8
2015,Chronic Lower Respiratory Disease,IN,0-79,2005 Fixed,Nonmetropolitan,695,1405289,308,387,55.7
2015,Heart Disease,IN,0-79,2005 Fixed,All,6939,6374728,5082,1857,26.8
2015,Heart Disease,IN,0-79,2005 Fixed,Metropolitan,5193,4969439,3813,1380,26.6
2015,Heart Disease,IN,0-79,2005 Fixed,Nonmetropolitan,1746,1405289,1269,477,27.3
2015,Stroke,IN,0-79,2005 Fixed,All,1247,6374728,1002,245,19.6
2015,Stroke,IN,0-79,2005 Fixed,Metropolitan,924,4969439,749,175,18.9
2015,Stroke,IN,0-79,2005 Fixed,Nonmetropolitan,323,1405289,252,71,22
2015,Unintentional Injury,IN,0-79,2005 Fixed,All,2616,6374728,1198,1418,54.2
2015,Unintentional Injury,IN,0-79,2005 Fixed,Metropolitan,1951,4969439,928,1023,52.4
2015,Unintentional Injury,IN,0-79,2005 Fixed,Nonmetropolitan,665,1405289,270,395,59.4
2015,Cancer,IA,0-79,2005 Fixed,All,4354,2978417,4014,342,7.9
2015,Cancer,IA,0-79,2005 Fixed,Metropolitan,2238,1772802,2148,114,5.1
2015,Cancer,IA,0-79,2005 Fixed,Nonmetropolitan,2116,1205615,1866,250,11.8
2015,Chronic Lower Respiratory Disease,IA,0-79,2005 Fixed,All,1016,2978417,601,415,40.8
2015,Chronic Lower Respiratory Disease,IA,0-79,2005 Fixed,Metropolitan,529,1772802,316,213,40.3
2015,Chronic Lower Respiratory Disease,IA,0-79,2005 Fixed,Nonmetropolitan,487,1205615,285,202,41.5
2015,Heart Disease,IA,0-79,2005 Fixed,All,2700,2978417,2489,250,9.3
2015,Heart Disease,IA,0-79,2005 Fixed,Metropolitan,1279,1772802,1326,53,4.1
2015,Heart Disease,IA,0-79,2005 Fixed,Nonmetropolitan,1421,1205615,1163,258,18.2
2015,Stroke,IA,0-79,2005 Fixed,All,464,2978417,494,14,3
2015,Stroke,IA,0-79,2005 Fixed,Metropolitan,233,1772802,261,4,1.7
2015,Stroke,IA,0-79,2005 Fixed,Nonmetropolitan,231,1205615,233,22,9.5
2015,Unintentional Injury,IA,0-79,2005 Fixed,All,953,2978417,564,389,40.8
2015,Unintentional Injury,IA,0-79,2005 Fixed,Metropolitan,503,1772802,329,174,34.6
2015,Unintentional Injury,IA,0-79,2005 Fixed,Nonmetropolitan,450,1205615,234,216,48
2015,Cancer,KS,0-79,2005 Fixed,All,3818,2792011,3498,328,8.6
2015,Cancer,KS,0-79,2005 Fixed,Metropolitan,2375,1897580,2254,128,5.4
2015,Cancer,KS,0-79,2005 Fixed,Nonmetropolitan,1443,894431,1244,201,13.9
2015,Chronic Lower Respiratory Disease,KS,0-79,2005 Fixed,All,940,2792011,519,421,44.8
2015,Chronic Lower Respiratory Disease,KS,0-79,2005 Fixed,Metropolitan,565,1897580,329,236,41.8
2015,Chronic Lower Respiratory Disease,KS,0-79,2005 Fixed,Nonmetropolitan,375,894431,190,185,49.3
2015,Heart Disease,KS,0-79,2005 Fixed,All,2406,2792011,2163,321,13.3
2015,Heart Disease,KS,0-79,2005 Fixed,Metropolitan,1420,1897580,1388,133,9.4
2015,Heart Disease,KS,0-79,2005 Fixed,Nonmetropolitan,986,894431,775,211,21.4
2015,Stroke,KS,0-79,2005 Fixed,All,531,2792011,428,103,19.4
2015,Stroke,KS,0-79,2005 Fixed,Metropolitan,318,1897580,273,45,14.2
2015,Stroke,KS,0-79,2005 Fixed,Nonmetropolitan,213,894431,156,57,26.8
2015,Unintentional Injury,KS,0-79,2005 Fixed,All,1040,2792011,518,522,50.2
2015,Unintentional Injury,KS,0-79,2005 Fixed,Metropolitan,625,1897580,349,284,45.4
2015,Unintentional Injury,KS,0-79,2005 Fixed,Nonmetropolitan,415,894431,169,246,59.3
2015,Cancer,KY,0-79,2005 Fixed,All,7865,4268500,5766,2099,26.7
2015,Cancer,KY,0-79,2005 Fixed,Metropolitan,3952,2501809,3165,787,19.9
2015,Cancer,KY,0-79,2005 Fixed,Nonmetropolitan,3913,1766691,2601,1313,33.6
2015,Chronic Lower Respiratory Disease,KY,0-79,2005 Fixed,All,2159,4268500,857,1302,60.3
2015,Chronic Lower Respiratory Disease,KY,0-79,2005 Fixed,Metropolitan,945,2501809,464,481,50.9
2015,Chronic Lower Respiratory Disease,KY,0-79,2005 Fixed,Nonmetropolitan,1214,1766691,393,821,67.6
2015,Heart Disease,KY,0-79,2005 Fixed,All,5941,4268500,3572,2369,39.9
2015,Heart Disease,KY,0-79,2005 Fixed,Metropolitan,2778,2501809,1953,825,29.7
2015,Heart Disease,KY,0-79,2005 Fixed,Nonmetropolitan,3163,1766691,1619,1544,48.8
2015,Stroke,KY,0-79,2005 Fixed,All,980,4268500,705,275,28.1
2015,Stroke,KY,0-79,2005 Fixed,Metropolitan,485,2501809,383,102,21
2015,Stroke,KY,0-79,2005 Fixed,Nonmetropolitan,495,1766691,322,173,34.9
2015,Unintentional Injury,KY,0-79,2005 Fixed,All,2561,4268500,814,1747,68.2
2015,Unintentional Injury,KY,0-79,2005 Fixed,Metropolitan,1352,2501809,471,881,65.2
2015,Unintentional Injury,KY,0-79,2005 Fixed,Nonmetropolitan,1209,1766691,343,866,71.6
2015,Cancer,LA,0-79,2005 Fixed,All,7122,4516277,5688,1439,20.2
2015,Cancer,LA,0-79,2005 Fixed,Metropolitan,5807,3781745,4707,1103,19
2015,Cancer,LA,0-79,2005 Fixed,Nonmetropolitan,1315,734532,981,336,25.6
2015,Chronic Lower Respiratory Disease,LA,0-79,2005 Fixed,All,1329,4516277,840,489,36.8
2015,Chronic Lower Respiratory Disease,LA,0-79,2005 Fixed,Metropolitan,1014,3781745,691,323,31.9
2015,Chronic Lower Respiratory Disease,LA,0-79,2005 Fixed,Nonmetropolitan,315,734532,148,167,53
2015,Heart Disease,LA,0-79,2005 Fixed,All,6092,4516277,3515,2577,42.3
2015,Heart Disease,LA,0-79,2005 Fixed,Metropolitan,4755,3781745,2904,1851,38.9
2015,Heart Disease,LA,0-79,2005 Fixed,Nonmetropolitan,1337,734532,611,726,54.3
2015,Stroke,LA,0-79,2005 Fixed,All,1167,4516277,693,474,40.6
2015,Stroke,LA,0-79,2005 Fixed,Metropolitan,918,3781745,571,347,37.8
2015,Stroke,LA,0-79,2005 Fixed,Nonmetropolitan,249,734532,122,127,51
2015,Unintentional Injury,LA,0-79,2005 Fixed,All,2259,4516277,846,1413,62.5
2015,Unintentional Injury,LA,0-79,2005 Fixed,Metropolitan,1831,3781745,707,1124,61.4
2015,Unintentional Injury,LA,0-79,2005 Fixed,Nonmetropolitan,428,734532,139,289,67.5
2015,Cancer,ME,0-79,2005 Fixed,All,2313,1266620,2042,272,11.8
2015,Cancer,ME,0-79,2005 Fixed,Metropolitan,1253,750683,1133,125,10
2015,Cancer,ME,0-79,2005 Fixed,Nonmetropolitan,1060,515937,909,151,14.2
2015,Chronic Lower Respiratory Disease,ME,0-79,2005 Fixed,All,542,1266620,306,237,43.7
2015,Chronic Lower Respiratory Disease,ME,0-79,2005 Fixed,Metropolitan,274,750683,168,107,39.1
2015,Chronic Lower Respiratory Disease,ME,0-79,2005 Fixed,Nonmetropolitan,268,515937,138,130,48.5
2015,Heart Disease,ME,0-79,2005 Fixed,All,1297,1266620,1263,97,7.5
2015,Heart Disease,ME,0-79,2005 Fixed,Metropolitan,644,750683,700,29,4.5
2015,Heart Disease,ME,0-79,2005 Fixed,Nonmetropolitan,653,515937,563,90,13.8
2015,Stroke,ME,0-79,2005 Fixed,All,211,1266620,249,18,8.5
2015,Stroke,ME,0-79,2005 Fixed,Metropolitan,113,750683,138,7,6.2
2015,Stroke,ME,0-79,2005 Fixed,Nonmetropolitan,98,515937,112,11,11.2
2015,Unintentional Injury,ME,0-79,2005 Fixed,All,568,1266620,254,319,56.2
2015,Unintentional Injury,ME,0-79,2005 Fixed,Metropolitan,322,750683,148,180,55.9
2015,Unintentional Injury,ME,0-79,2005 Fixed,Nonmetropolitan,246,515937,105,141,57.3
2015,Cancer,MD,0-79,2005 Fixed,All,7490,5793896,7384,213,2.8
2015,Cancer,MD,0-79,2005 Fixed,Metropolitan,7236,5650500,7132,206,2.8
2015,Cancer,MD,0-79,2005 Fixed,Nonmetropolitan,254,143396,252,9,3.5
2015,Chronic Lower Respiratory Disease,MD,0-79,2005 Fixed,All,1062,5793896,1076,66,6.2
2015,Chronic Lower Respiratory Disease,MD,0-79,2005 Fixed,Metropolitan,1009,5650500,1036,60,5.9
2015,Chronic Lower Respiratory Disease,MD,0-79,2005 Fixed,Nonmetropolitan,53,143396,40,13,24.5
2015,Heart Disease,MD,0-79,2005 Fixed,All,5692,5793896,4559,1133,19.9
2015,Heart Disease,MD,0-79,2005 Fixed,Metropolitan,5505,5650500,4400,1105,20.1
2015,Heart Disease,MD,0-79,2005 Fixed,Nonmetropolitan,187,143396,159,39,20.9
2015,Stroke,MD,0-79,2005 Fixed,All,990,5793896,889,117,11.8
2015,Stroke,MD,0-79,2005 Fixed,Metropolitan,945,5650500,857,111,11.7
2015,Stroke,MD,0-79,2005 Fixed,Nonmetropolitan,45,143396,32,13,28.9
2015,Unintentional Injury,MD,0-79,2005 Fixed,All,1393,5793896,1097,332,23.8
2015,Unintentional Injury,MD,0-79,2005 Fixed,Metropolitan,1338,5650500,1067,307,22.9
2015,Unintentional Injury,MD,0-79,2005 Fixed,Nonmetropolitan,55,143396,29,26,47.3
2015,Cancer,MA,0-79,2005 Fixed,All,8355,6506275,8648,14,0.2
2015,Cancer,MA,0-79,2005 Fixed,Metropolitan,8215,6411780,8493,25,0.3
2015,Cancer,MA,0-79,2005 Fixed,Nonmetropolitan,140,94495,155,2,1.4
2015,Chronic Lower Respiratory Disease,MA,0-79,2005 Fixed,All,1334,6506275,1269,70,5.2
2015,Chronic Lower Respiratory Disease,MA,0-79,2005 Fixed,Metropolitan,1298,6411780,1246,64,4.9
2015,Chronic Lower Respiratory Disease,MA,0-79,2005 Fixed,Nonmetropolitan,36,94495,23,13,36.1
2015,Heart Disease,MA,0-79,2005 Fixed,All,4511,6506275,5343,4,0.1
2015,Heart Disease,MA,0-79,2005 Fixed,Metropolitan,4440,6411780,5248,4,0.1
2015,Heart Disease,MA,0-79,2005 Fixed,Nonmetropolitan,71,94495,95,2,2.8
2015,Stroke,MA,0-79,2005 Fixed,All,768,6506275,1046,15,2
2015,Stroke,MA,0-79,2005 Fixed,Metropolitan,757,6411780,1028,15,2
2015,Stroke,MA,0-79,2005 Fixed,Nonmetropolitan,11,94495,19,1,9.1
2015,Unintentional Injury,MA,0-79,2005 Fixed,All,2563,6506275,1255,1364,53.2
2015,Unintentional Injury,MA,0-79,2005 Fixed,Metropolitan,2520,6411780,1236,1340,53.2
2015,Unintentional Injury,MA,0-79,2005 Fixed,Nonmetropolitan,43,94495,19,25,58.1
2015,Cancer,MI,0-79,2005 Fixed,All,14665,9520880,13188,1477,10.1
2015,Cancer,MI,0-79,2005 Fixed,Metropolitan,11446,7806580,10349,1097,9.6
2015,Cancer,MI,0-79,2005 Fixed,Nonmetropolitan,3219,1714300,2839,380,11.8
2015,Chronic Lower Respiratory Disease,MI,0-79,2005 Fixed,All,3163,9520880,1956,1207,38.2
2015,Chronic Lower Respiratory Disease,MI,0-79,2005 Fixed,Metropolitan,2364,7806580,1520,844,35.7
2015,Chronic Lower Respiratory Disease,MI,0-79,2005 Fixed,Nonmetropolitan,799,1714300,436,363,45.4
2015,Heart Disease,MI,0-79,2005 Fixed,All,11495,9520880,8152,3343,29.1
2015,Heart Disease,MI,0-79,2005 Fixed,Metropolitan,9173,7806580,6384,2789,30.4
2015,Heart Disease,MI,0-79,2005 Fixed,Nonmetropolitan,2322,1714300,1768,558,24
2015,Stroke,MI,0-79,2005 Fixed,All,1845,9520880,1606,258,14
2015,Stroke,MI,0-79,2005 Fixed,Metropolitan,1478,7806580,1252,226,15.3
2015,Stroke,MI,0-79,2005 Fixed,Nonmetropolitan,367,1714300,354,33,9
2015,Unintentional Injury,MI,0-79,2005 Fixed,All,3607,9520880,1829,1778,49.3
2015,Unintentional Injury,MI,0-79,2005 Fixed,Metropolitan,2949,7806580,1485,1464,49.6
2015,Unintentional Injury,MI,0-79,2005 Fixed,Nonmetropolitan,658,1714300,343,315,47.9
2015,Cancer,MN,0-79,2005 Fixed,All,6612,5271332,6801,27,0.4
2015,Cancer,MN,0-79,2005 Fixed,Metropolitan,4752,4103581,4944,9,0.2
2015,Cancer,MN,0-79,2005 Fixed,Nonmetropolitan,1860,1167751,1857,51,2.7
2015,Chronic Lower Respiratory Disease,MN,0-79,2005 Fixed,All,1149,5271332,999,150,13.1
2015,Chronic Lower Respiratory Disease,MN,0-79,2005 Fixed,Metropolitan,803,4103581,713,92,11.5
2015,Chronic Lower Respiratory Disease,MN,0-79,2005 Fixed,Nonmetropolitan,346,1167751,286,60,17.3
2015,Heart Disease,MN,0-79,2005 Fixed,All,2954,5271332,4201,1,0
2015,Heart Disease,MN,0-79,2005 Fixed,Metropolitan,1987,4103581,3042,3,0.2
2015,Heart Disease,MN,0-79,2005 Fixed,Nonmetropolitan,967,1167751,1159,21,2.2
2015,Stroke,MN,0-79,2005 Fixed,All,745,5271332,825,22,3
2015,Stroke,MN,0-79,2005 Fixed,Metropolitan,541,4103581,592,20,3.7
2015,Stroke,MN,0-79,2005 Fixed,Nonmetropolitan,204,1167751,233,2,1
2015,Unintentional Injury,MN,0-79,2005 Fixed,All,1574,5271332,992,607,38.6
2015,Unintentional Injury,MN,0-79,2005 Fixed,Metropolitan,1148,4103581,763,410,35.7
2015,Unintentional Injury,MN,0-79,2005 Fixed,Nonmetropolitan,426,1167751,229,197,46.2
2015,Cancer,MS,0-79,2005 Fixed,All,4898,2889413,3753,1145,23.4
2015,Cancer,MS,0-79,2005 Fixed,Metropolitan,2002,1330903,1638,364,18.2
2015,Cancer,MS,0-79,2005 Fixed,Nonmetropolitan,2896,1558510,2115,783,27
2015,Chronic Lower Respiratory Disease,MS,0-79,2005 Fixed,All,1203,2889413,561,642,53.4
2015,Chronic Lower Respiratory Disease,MS,0-79,2005 Fixed,Metropolitan,479,1330903,241,238,49.7
2015,Chronic Lower Respiratory Disease,MS,0-79,2005 Fixed,Nonmetropolitan,724,1558510,320,404,55.8
2015,Heart Disease,MS,0-79,2005 Fixed,All,4574,2889413,2330,2244,49.1
2015,Heart Disease,MS,0-79,2005 Fixed,Metropolitan,1837,1330903,1014,823,44.8
2015,Heart Disease,MS,0-79,2005 Fixed,Nonmetropolitan,2737,1558510,1316,1421,51.9
2015,Stroke,MS,0-79,2005 Fixed,All,924,2889413,462,462,50
2015,Stroke,MS,0-79,2005 Fixed,Metropolitan,399,1330903,200,199,49.9
2015,Stroke,MS,0-79,2005 Fixed,Nonmetropolitan,525,1558510,263,262,49.9
2015,Unintentional Injury,MS,0-79,2005 Fixed,All,1542,2889413,543,999,64.8
2015,Unintentional Injury,MS,0-79,2005 Fixed,Metropolitan,578,1330903,248,330,57.1
2015,Unintentional Injury,MS,0-79,2005 Fixed,Nonmetropolitan,964,1558510,295,669,69.4
2015,Cancer,MO,0-79,2005 Fixed,All,9277,5836795,7918,1359,14.6
2015,Cancer,MO,0-79,2005 Fixed,Metropolitan,6433,4359067,5638,795,12.4
2015,Cancer,MO,0-79,2005 Fixed,Nonmetropolitan,2844,1477728,2279,567,19.9
2015,Chronic Lower Respiratory Disease,MO,0-79,2005 Fixed,All,2367,5836795,1185,1182,49.9
2015,Chronic Lower Respiratory Disease,MO,0-79,2005 Fixed,Metropolitan,1470,4359067,832,638,43.4
2015,Chronic Lower Respiratory Disease,MO,0-79,2005 Fixed,Nonmetropolitan,897,1477728,353,544,60.6
2015,Heart Disease,MO,0-79,2005 Fixed,All,7311,5836795,4916,2395,32.8
2015,Heart Disease,MO,0-79,2005 Fixed,Metropolitan,4740,4359067,3487,1253,26.4
